title,genre,rating,revenue,release_date
Beginners,nce,6.8,5332926,2010-09-11 00:00:00
Beginners,dy,6.8,5332926,2010-09-11 00:00:00
Feast,on,6.1,658573,2005-10-14 00:00:00
Feast,dy,6.1,658573,2005-10-14 00:00:00
Feast,or,6.1,658573,2005-10-14 00:00:00
Animal House,dy,7.0,141000000,1978-07-27 00:00:00
Goldfinger,nture,7.2,124881062,1964-09-17 00:00:00
Goldfinger,on,7.2,124881062,1964-09-17 00:00:00
Goldfinger,ller,7.2,124881062,1964-09-17 00:00:00
Antiviral,nce Fiction,5.7,0,2012-09-19 00:00:00
Antiviral,or,5.7,0,2012-09-19 00:00:00
It's a Wonderful Life,a,8.0,9644124,1946-12-20 00:00:00
It's a Wonderful Life,ly,8.0,9644124,1946-12-20 00:00:00
It's a Wonderful Life,asy,8.0,9644124,1946-12-20 00:00:00
Trainspotting,a,7.8,16491080,1996-02-23 00:00:00
Trainspotting,e,7.8,16491080,1996-02-23 00:00:00
The Original Kings of Comedy,dy,6.3,0,2000-08-18 00:00:00
Paranormal Activity 2,or,5.7,177512032,2010-10-20 00:00:00
Paranormal Activity 2,ller,5.7,177512032,2010-10-20 00:00:00
Waking Ned,dy,7.4,0,1998-09-15 00:00:00
Waking Ned,nce,7.4,0,1998-09-15 00:00:00
Bowling for Columbine,mentary,7.3,35564473,2002-10-09 00:00:00
Coming Home,a,6.9,0,2014-05-16 00:00:00
A Nightmare on Elm Street Part 2: Freddy's Revenge,or,5.7,29999213,1985-10-31 00:00:00
A Room with a View,a,6.9,20966644,1985-12-13 00:00:00
A Room with a View,nce,6.9,20966644,1985-12-13 00:00:00
The Purge,nce Fiction,6.0,89328627,2013-05-31 00:00:00
The Purge,or,6.0,89328627,2013-05-31 00:00:00
The Purge,ller,6.0,89328627,2013-05-31 00:00:00
Sinister,or,6.7,77712439,2012-03-29 00:00:00
Sinister,ller,6.7,77712439,2012-03-29 00:00:00
Sinister,ery,6.7,77712439,2012-03-29 00:00:00
Martin Lawrence Live: Runteldat,dy,5.0,19184015,2002-08-01 00:00:00
Cat on a Hot Tin Roof,a,7.6,17570324,1958-02-17 00:00:00
Cat on a Hot Tin Roof,nce,7.6,17570324,1958-02-17 00:00:00
Beneath the Planet of the Apes,nture,6.2,18999718,1970-05-01 00:00:00
Beneath the Planet of the Apes,nce Fiction,6.2,18999718,1970-05-01 00:00:00
Beneath the Planet of the Apes,ery,6.2,18999718,1970-05-01 00:00:00
Air Bud,dy,5.3,23144499,1997-08-01 00:00:00
Air Bud,ly,5.3,23144499,1997-08-01 00:00:00
Air Bud,a,5.3,23144499,1997-08-01 00:00:00
Pokémon: Spell of the Unknown,nture,5.9,68411275,2000-07-08 00:00:00
Pokémon: Spell of the Unknown,asy,5.9,68411275,2000-07-08 00:00:00
Pokémon: Spell of the Unknown,ation,5.9,68411275,2000-07-08 00:00:00
Pokémon: Spell of the Unknown,on,5.9,68411275,2000-07-08 00:00:00
Pokémon: Spell of the Unknown,ly,5.9,68411275,2000-07-08 00:00:00
Friday the 13th Part VI: Jason Lives,or,5.7,19472057,1986-08-01 00:00:00
Friday the 13th Part VI: Jason Lives,ery,5.7,19472057,1986-08-01 00:00:00
Friday the 13th Part VI: Jason Lives,ller,5.7,19472057,1986-08-01 00:00:00
The Bridge on the River Kwai,a,7.7,33300000,1957-10-02 00:00:00
The Bridge on the River Kwai,ory,7.7,33300000,1957-10-02 00:00:00
Spaced Invaders,dy,4.7,15369573,1990-04-27 00:00:00
Spaced Invaders,ly,4.7,15369573,1990-04-27 00:00:00
Spaced Invaders,nce Fiction,4.7,15369573,1990-04-27 00:00:00
Family Plot,dy,6.7,7900000,1976-04-09 00:00:00
Family Plot,e,6.7,7900000,1976-04-09 00:00:00
Family Plot,ller,6.7,7900000,1976-04-09 00:00:00
The Apartment,dy,8.1,25000000,1960-06-15 00:00:00
The Apartment,a,8.1,25000000,1960-06-15 00:00:00
The Apartment,nce,8.1,25000000,1960-06-15 00:00:00
Jason Goes to Hell: The Final Friday,asy,4.2,15938065,1993-08-13 00:00:00
Jason Goes to Hell: The Final Friday,or,4.2,15938065,1993-08-13 00:00:00
Jason Goes to Hell: The Final Friday,ller,4.2,15938065,1993-08-13 00:00:00
Torn Curtain,ery,6.4,13000000,1966-07-13 00:00:00
Torn Curtain,ller,6.4,13000000,1966-07-13 00:00:00
Dave Chappelle's Block Party,dy,6.4,11718595,2005-09-12 00:00:00
Dave Chappelle's Block Party,mentary,6.4,11718595,2005-09-12 00:00:00
Dave Chappelle's Block Party,c,6.4,11718595,2005-09-12 00:00:00
Slow West,nce,6.6,229094,2015-04-16 00:00:00
Slow West,ller,6.6,229094,2015-04-16 00:00:00
Slow West,ern,6.6,229094,2015-04-16 00:00:00
Krush Groove,a,7.0,0,1985-10-25 00:00:00
Krush Groove,c,7.0,0,1985-10-25 00:00:00
Krush Groove,nce,7.0,0,1985-10-25 00:00:00
Next Day Air,on,5.3,0,2009-02-06 00:00:00
Next Day Air,dy,5.3,0,2009-02-06 00:00:00
Next Day Air,e,5.3,0,2009-02-06 00:00:00
Elmer Gantry,a,7.3,10400000,1960-06-19 00:00:00
Judgment at Nuremberg,a,7.6,10000000,1961-12-01 00:00:00
Judgment at Nuremberg,ory,7.6,10000000,1961-12-01 00:00:00
Trippin',dy,4.5,9016377,1999-05-12 00:00:00
Trippin',nce,4.5,9016377,1999-05-12 00:00:00
Red River,ern,7.3,9012000,1948-08-26 00:00:00
Phat Girlz,dy,3.7,0,2006-01-01 00:00:00
Phat Girlz,nce,3.7,0,2006-01-01 00:00:00
Before Midnight,nce,7.4,11176469,2013-04-05 00:00:00
Before Midnight,a,7.4,11176469,2013-04-05 00:00:00
Teen Wolf Too,dy,3.8,0,1987-11-20 00:00:00
Teen Wolf Too,asy,3.8,0,1987-11-20 00:00:00
Teen Wolf Too,ly,3.8,0,1987-11-20 00:00:00
Phantasm II,on,6.3,7282851,1988-07-08 00:00:00
Phantasm II,or,6.3,7282851,1988-07-08 00:00:00
Phantasm II,nce Fiction,6.3,7282851,1988-07-08 00:00:00
Phantasm II,ller,6.3,7282851,1988-07-08 00:00:00
Woman Thou Art Loosed,a,5.0,6804016,2004-09-30 00:00:00
Real Women Have Curves,dy,5.8,0,2002-01-01 00:00:00
Real Women Have Curves,a,5.8,0,2002-01-01 00:00:00
Water,a,6.8,10422387,2005-09-08 00:00:00
Water,ign,6.8,10422387,2005-09-08 00:00:00
Water,nce,6.8,10422387,2005-09-08 00:00:00
East Is East,dy,6.5,28200000,1999-05-14 00:00:00
Whipped,dy,3.1,0,2000-09-01 00:00:00
Whipped,nce,3.1,0,2000-09-01 00:00:00
Kama Sutra - A Tale of Love,a,5.7,4109095,1996-09-11 00:00:00
Kama Sutra - A Tale of Love,ory,5.7,4109095,1996-09-11 00:00:00
Kama Sutra - A Tale of Love,nce,5.7,4109095,1996-09-11 00:00:00
Please Give,dy,6.0,0,2010-01-22 00:00:00
Please Give,a,6.0,0,2010-01-22 00:00:00
Willy Wonka & the Chocolate Factory,ly,7.4,4000000,1971-06-29 00:00:00
Willy Wonka & the Chocolate Factory,asy,7.4,4000000,1971-06-29 00:00:00
Warlock: The Armageddon,asy,5.2,0,1993-05-01 00:00:00
Warlock: The Armageddon,or,5.2,0,1993-05-01 00:00:00
Warlock: The Armageddon,nce Fiction,5.2,0,1993-05-01 00:00:00
8 Heads in a Duffel Bag,dy,5.4,0,1997-04-18 00:00:00
8 Heads in a Duffel Bag,e,5.4,0,1997-04-18 00:00:00
Days of Heaven,a,7.6,0,1978-09-13 00:00:00
Days of Heaven,nce,7.6,0,1978-09-13 00:00:00
Thirteen Conversations About One Thing,a,6.4,0,2001-09-02 00:00:00
Jawbreaker,dy,5.9,3076820,1999-01-30 00:00:00
Basquiat,a,6.6,3011195,1996-08-09 00:00:00
Basquiat,ory,6.6,3011195,1996-08-09 00:00:00
Frances Ha,dy,7.2,4069826,2013-05-17 00:00:00
Frances Ha,a,7.2,4069826,2013-05-17 00:00:00
Tsotsi,e,6.9,9879971,2005-08-18 00:00:00
Tsotsi,a,6.9,9879971,2005-08-18 00:00:00
Happiness,dy,7.4,2807390,1998-10-16 00:00:00
Happiness,a,7.4,2807390,1998-10-16 00:00:00
DysFunktional Family,dy,6.1,0,2003-04-04 00:00:00
DysFunktional Family,mentary,6.1,0,2003-04-04 00:00:00
Tusk,dy,5.1,1826705,2014-09-19 00:00:00
Tusk,or,5.1,1826705,2014-09-19 00:00:00
Oldboy,a,8.0,14980005,2003-01-01 00:00:00
Oldboy,ller,8.0,14980005,2003-01-01 00:00:00
Oldboy,ery,8.0,14980005,2003-01-01 00:00:00
Oldboy,on,8.0,14980005,2003-01-01 00:00:00
Letters to God,on,6.5,0,2010-04-09 00:00:00
Letters to God,a,6.5,0,2010-04-09 00:00:00
Letters to God,ly,6.5,0,2010-04-09 00:00:00
Letters to God,ller,6.5,0,2010-04-09 00:00:00
Hobo with a Shotgun,on,5.7,748453,2011-05-06 00:00:00
Hobo with a Shotgun,dy,5.7,748453,2011-05-06 00:00:00
Hobo with a Shotgun,ller,5.7,748453,2011-05-06 00:00:00
Compadres,on,5.2,0,2016-03-31 00:00:00
Compadres,dy,5.2,0,2016-03-31 00:00:00
Freeway,dy,6.5,0,1996-08-23 00:00:00
Freeway,a,6.5,0,1996-08-23 00:00:00
Freeway,ller,6.5,0,1996-08-23 00:00:00
Love's Abiding Joy,ovie,5.8,0,2006-10-06 00:00:00
Love's Abiding Joy,on,5.8,0,2006-10-06 00:00:00
Love's Abiding Joy,a,5.8,0,2006-10-06 00:00:00
Love's Abiding Joy,ly,5.8,0,2006-10-06 00:00:00
Fish Tank,a,6.9,2357852,2009-05-14 00:00:00
Damsels in Distress,dy,5.6,0,2012-04-06 00:00:00
Damsels in Distress,nce,5.6,0,2012-04-06 00:00:00
Creature,or,4.0,0,1998-05-17 00:00:00
Creature,nce Fiction,4.0,0,1998-05-17 00:00:00
Creature,ller,4.0,0,1998-05-17 00:00:00
Bachelorette,dy,5.3,11947954,2012-08-06 00:00:00
Bachelorette,nce,5.3,11947954,2012-08-06 00:00:00
Brave New Girl,a,3.7,0,2004-04-25 00:00:00
Brave New Girl,c,3.7,0,2004-04-25 00:00:00
Brave New Girl,ly,3.7,0,2004-04-25 00:00:00
Tim and Eric's Billion Dollar Movie,dy,5.2,0,2012-03-02 00:00:00
Summer Storm,dy,6.7,0,2004-09-02 00:00:00
Summer Storm,a,6.7,0,2004-09-02 00:00:00
Fort McCoy,a,6.3,0,2014-01-01 00:00:00
Fort McCoy,ory,6.3,0,2014-01-01 00:00:00
Chain Letter,or,3.9,0,2010-10-01 00:00:00
Chain Letter,ller,3.9,0,2010-10-01 00:00:00
Just Looking,a,5.8,0,1999-10-21 00:00:00
Just Looking,dy,5.8,0,1999-10-21 00:00:00
The Divide,nce Fiction,5.7,22000,2011-03-13 00:00:00
The Eclipse,a,6.1,0,2009-04-24 00:00:00
The Eclipse,or,6.1,0,2009-04-24 00:00:00
The Eclipse,nce,6.1,0,2009-04-24 00:00:00
Demonic,ller,4.9,3387000,2015-02-12 00:00:00
Demonic,or,4.9,3387000,2015-02-12 00:00:00
My Big Fat Independent Movie,dy,3.0,0,2005-03-04 00:00:00
The Deported,dy,0.0,0,2010-06-15 00:00:00
The Deported,ly,0.0,0,2010-06-15 00:00:00
Tanner Hall,a,5.4,0,2009-09-14 00:00:00
Open Road,on,5.2,0,2013-04-12 00:00:00
Open Road,a,5.2,0,2013-04-12 00:00:00
Open Road,ller,5.2,0,2013-04-12 00:00:00
They Came Together,dy,5.3,0,2014-06-27 00:00:00
30 Nights of Paranormal Activity With the Devil Inside the Girl With the Dragon Tattoo,dy,2.9,0,2013-01-14 00:00:00
Never Back Down 2: The Beatdown,a,5.8,0,2011-09-13 00:00:00
Never Back Down 2: The Beatdown,on,5.8,0,2011-09-13 00:00:00
Point Blank,on,7.1,3200000,1967-08-30 00:00:00
Point Blank,e,7.1,3200000,1967-08-30 00:00:00
Point Blank,a,7.1,3200000,1967-08-30 00:00:00
Point Blank,ller,7.1,3200000,1967-08-30 00:00:00
Four Single Fathers,a,0.0,0,2009-01-15 00:00:00
Four Single Fathers,dy,0.0,0,2009-01-15 00:00:00
Enter the Dangerous Mind,ller,4.8,0,2013-03-11 00:00:00
Something Wicked,ery,4.6,0,2014-04-04 00:00:00
Something Wicked,ller,4.6,0,2014-04-04 00:00:00
AWOL-72,ller,2.8,0,2015-08-07 00:00:00
Chicago Overcoat,on,6.1,0,2009-10-10 00:00:00
Chicago Overcoat,e,6.1,0,2009-10-10 00:00:00
Chicago Overcoat,ller,6.1,0,2009-10-10 00:00:00
Barry Munday,dy,6.3,0,2010-03-13 00:00:00
Barry Munday,a,6.3,0,2010-03-13 00:00:00
Barry Munday,nce,6.3,0,2010-03-13 00:00:00
Central Station,a,7.6,5596708,1998-01-16 00:00:00
Pocketful of Miracles,dy,7.3,5000000,1961-12-18 00:00:00
Pocketful of Miracles,a,7.3,5000000,1961-12-18 00:00:00
Close Range,e,4.9,0,2015-12-11 00:00:00
Close Range,on,4.9,0,2015-12-11 00:00:00
Boynton Beach Club,dy,6.8,0,2005-08-05 00:00:00
Boynton Beach Club,a,6.8,0,2005-08-05 00:00:00
Boynton Beach Club,nce,6.8,0,2005-08-05 00:00:00
Amnesiac,ller,4.1,0,2015-08-14 00:00:00
Amnesiac,ery,4.1,0,2015-08-14 00:00:00
Amnesiac,a,4.1,0,2015-08-14 00:00:00
Amnesiac,or,4.1,0,2015-08-14 00:00:00
Freakonomics,mentary,6.6,103735,2010-10-01 00:00:00
High Tension,or,6.6,0,2003-06-18 00:00:00
High Tension,ller,6.6,0,2003-06-18 00:00:00
High Tension,ery,6.6,0,2003-06-18 00:00:00
Griff the Invisible,nce,6.1,0,2011-08-19 00:00:00
Griff the Invisible,dy,6.1,0,2011-08-19 00:00:00
Griff the Invisible,a,6.1,0,2011-08-19 00:00:00
Unnatural,ller,4.3,0,2015-10-16 00:00:00
Unnatural,on,4.3,0,2015-10-16 00:00:00
Unnatural,or,4.3,0,2015-10-16 00:00:00
Hustle & Flow,a,6.9,23563727,2005-07-22 00:00:00
Some Like It Hot,dy,8.0,25000000,1959-03-18 00:00:00
Some Like It Hot,nce,8.0,25000000,1959-03-18 00:00:00
Friday the 13th Part VII: The New Blood,or,5.3,19170001,1988-05-13 00:00:00
Friday the 13th Part VII: The New Blood,ller,5.3,19170001,1988-05-13 00:00:00
The Wizard of Oz,nture,7.4,33754967,1939-08-15 00:00:00
The Wizard of Oz,ly,7.4,33754967,1939-08-15 00:00:00
The Wizard of Oz,asy,7.4,33754967,1939-08-15 00:00:00
Young Frankenstein,dy,7.7,86273333,1974-12-15 00:00:00
Young Frankenstein,nce Fiction,7.7,86273333,1974-12-15 00:00:00
Diary of the Dead,or,5.4,5364858,2007-09-08 00:00:00
Diary of the Dead,on,5.4,5364858,2007-09-08 00:00:00
Diary of the Dead,nce Fiction,5.4,5364858,2007-09-08 00:00:00
Lage Raho Munna Bhai,dy,7.6,0,2006-01-01 00:00:00
Lage Raho Munna Bhai,a,7.6,0,2006-01-01 00:00:00
Lage Raho Munna Bhai,nce,7.6,0,2006-01-01 00:00:00
Ulee's Gold,a,6.5,0,1997-06-13 00:00:00
The Black Stallion,nture,7.0,37799643,1979-10-17 00:00:00
The Black Stallion,ly,7.0,37799643,1979-10-17 00:00:00
Journey to Saturn,on,4.9,0,2008-09-26 00:00:00
Journey to Saturn,nture,4.9,0,2008-09-26 00:00:00
Journey to Saturn,ation,4.9,0,2008-09-26 00:00:00
Journey to Saturn,dy,4.9,0,2008-09-26 00:00:00
Journey to Saturn,nce Fiction,4.9,0,2008-09-26 00:00:00
Donovan's Reef,nture,6.0,6600000,1963-06-12 00:00:00
Donovan's Reef,dy,6.0,6600000,1963-06-12 00:00:00
Donovan's Reef,nce,6.0,6600000,1963-06-12 00:00:00
The Dress,dy,7.0,0,1996-03-21 00:00:00
The Dress,a,7.0,0,1996-03-21 00:00:00
A Guy Named Joe,a,6.0,5363000,1944-03-01 00:00:00
A Guy Named Joe,nce,6.0,5363000,1944-03-01 00:00:00
Blazing Saddles,ern,7.2,119500000,1974-02-07 00:00:00
Blazing Saddles,dy,7.2,119500000,1974-02-07 00:00:00
Friday the 13th: The Final Chapter,or,5.9,32980880,1984-04-13 00:00:00
Friday the 13th: The Final Chapter,ller,5.9,32980880,1984-04-13 00:00:00
Ida,a,7.1,10700000,2013-10-25 00:00:00
Maurice,a,7.1,0,1987-09-18 00:00:00
Maurice,nce,7.1,0,1987-09-18 00:00:00
Beer League,dy,5.3,0,2006-09-15 00:00:00
Riding Giants,mentary,7.6,3166000,2004-07-09 00:00:00
Timecrimes,nce Fiction,7.0,553198,2007-09-20 00:00:00
Timecrimes,ller,7.0,553198,2007-09-20 00:00:00
Silver Medalist,on,7.4,0,2009-01-20 00:00:00
Silver Medalist,nture,7.4,0,2009-01-20 00:00:00
Silver Medalist,dy,7.4,0,2009-01-20 00:00:00
Silver Medalist,a,7.4,0,2009-01-20 00:00:00
Silver Medalist,ign,7.4,0,2009-01-20 00:00:00
Timber Falls,or,5.2,0,2007-12-07 00:00:00
Timber Falls,ller,5.2,0,2007-12-07 00:00:00
Singin' in the Rain,dy,7.8,7200000,1952-04-10 00:00:00
Singin' in the Rain,c,7.8,7200000,1952-04-10 00:00:00
Singin' in the Rain,nce,7.8,7200000,1952-04-10 00:00:00
"Fat, Sick & Nearly Dead",mentary,7.1,0,2010-04-16 00:00:00
A Haunted House,dy,5.4,60141683,2013-01-11 00:00:00
A Haunted House,or,5.4,60141683,2013-01-11 00:00:00
2016: Obama's America,mentary,4.6,33400000,2012-07-13 00:00:00
That Thing You Do!,dy,6.8,34585416,1996-10-04 00:00:00
That Thing You Do!,a,6.8,34585416,1996-10-04 00:00:00
Halloween III: Season of the Witch,or,5.0,14400000,1982-10-22 00:00:00
Halloween III: Season of the Witch,ery,5.0,14400000,1982-10-22 00:00:00
Halloween III: Season of the Witch,nce Fiction,5.0,14400000,1982-10-22 00:00:00
Escape from the Planet of the Apes,on,6.3,12348905,1971-05-20 00:00:00
Escape from the Planet of the Apes,nce Fiction,6.3,12348905,1971-05-20 00:00:00
Hud,on,7.5,10000000,1963-05-29 00:00:00
Hud,a,7.5,10000000,1963-05-29 00:00:00
Hud,ern,7.5,10000000,1963-05-29 00:00:00
Kevin Hart: Let Me Explain,dy,7.1,32230907,2013-07-03 00:00:00
Kevin Hart: Let Me Explain,mentary,7.1,32230907,2013-07-03 00:00:00
My Own Private Idaho,a,7.1,0,1991-10-17 00:00:00
My Own Private Idaho,nce,7.1,0,1991-10-17 00:00:00
Garden State,dy,7.1,26781723,2004-07-28 00:00:00
Garden State,a,7.1,26781723,2004-07-28 00:00:00
Garden State,nce,7.1,26781723,2004-07-28 00:00:00
Before Sunrise,a,7.7,5535405,1995-01-27 00:00:00
Before Sunrise,nce,7.7,5535405,1995-01-27 00:00:00
Evil Words,or,6.9,0,2003-10-03 00:00:00
Evil Words,ery,6.9,0,2003-10-03 00:00:00
Evil Words,ller,6.9,0,2003-10-03 00:00:00
Jesus' Son,dy,6.7,0,1999-09-05 00:00:00
Jesus' Son,a,6.7,0,1999-09-05 00:00:00
Jesus' Son,nce,6.7,0,1999-09-05 00:00:00
Saving Face,dy,6.8,0,2004-09-12 00:00:00
Saving Face,nce,6.8,0,2004-09-12 00:00:00
Brick Lane,a,5.2,0,2007-11-16 00:00:00
Robot & Frank,nce Fiction,6.8,3325038,2012-08-16 00:00:00
Robot & Frank,dy,6.8,3325038,2012-08-16 00:00:00
Robot & Frank,a,6.8,3325038,2012-08-16 00:00:00
Robot & Frank,e,6.8,3325038,2012-08-16 00:00:00
My Life Without Me,a,7.2,9726954,2003-03-07 00:00:00
My Life Without Me,nce,7.2,9726954,2003-03-07 00:00:00
The Spectacular Now,dy,6.8,6854611,2013-08-02 00:00:00
The Spectacular Now,a,6.8,6854611,2013-08-02 00:00:00
The Spectacular Now,nce,6.8,6854611,2013-08-02 00:00:00
Religulous,dy,7.2,0,2008-10-01 00:00:00
Religulous,mentary,7.2,0,2008-10-01 00:00:00
Fuel,mentary,7.0,0,2008-11-14 00:00:00
Fuel,a,7.0,0,2008-11-14 00:00:00
Valley of the Heart's Delight,a,7.0,0,2006-04-24 00:00:00
Eye of the Dolphin,a,7.1,71904,2007-08-24 00:00:00
8: The Mormon Proposition,mentary,5.5,0,2010-01-01 00:00:00
The Other End of the Line,dy,6.1,0,2008-10-29 00:00:00
The Other End of the Line,nce,6.1,0,2008-10-29 00:00:00
Anatomy,or,6.1,0,2000-02-03 00:00:00
Anatomy,ller,6.1,0,2000-02-03 00:00:00
Sleep Dealer,a,6.0,107559,2008-12-10 00:00:00
Sleep Dealer,nce Fiction,6.0,107559,2008-12-10 00:00:00
Sleep Dealer,ller,6.0,107559,2008-12-10 00:00:00
Super,dy,6.6,324138,2010-09-09 00:00:00
Super,on,6.6,324138,2010-09-09 00:00:00
Super,a,6.6,324138,2010-09-09 00:00:00
Christmas Mail,dy,5.0,0,2010-12-01 00:00:00
Christmas Mail,ly,5.0,0,2010-12-01 00:00:00
Stung,dy,4.9,0,2015-07-03 00:00:00
Stung,or,4.9,0,2015-07-03 00:00:00
Antibirth,or,4.8,0,2016-09-02 00:00:00
Get on the Bus,a,7.0,5731103,1996-10-16 00:00:00
Thr3e,a,4.8,0,2006-12-01 00:00:00
Thr3e,or,4.8,0,2006-12-01 00:00:00
Thr3e,ller,4.8,0,2006-12-01 00:00:00
Idiocracy,nture,6.3,495303,2006-09-01 00:00:00
Idiocracy,dy,6.3,495303,2006-09-01 00:00:00
Idiocracy,nce Fiction,6.3,495303,2006-09-01 00:00:00
The Rise of the Krays,e,4.5,0,2015-08-29 00:00:00
This Is England,a,7.4,8176544,2006-09-12 00:00:00
This Is England,e,7.4,8176544,2006-09-12 00:00:00
U.F.O.,on,3.1,0,2012-12-14 00:00:00
U.F.O.,nture,3.1,0,2012-12-14 00:00:00
U.F.O.,nce Fiction,3.1,0,2012-12-14 00:00:00
Bathing Beauty,dy,7.0,6892000,1944-07-01 00:00:00
Bathing Beauty,c,7.0,6892000,1944-07-01 00:00:00
Go for It!,a,4.6,0,2011-05-13 00:00:00
Go for It!,ly,4.6,0,2011-05-13 00:00:00
"Dancer, Texas Pop. 81",dy,10.0,565592,1998-05-01 00:00:00
"Dancer, Texas Pop. 81",a,10.0,565592,1998-05-01 00:00:00
"Dancer, Texas Pop. 81",ly,10.0,565592,1998-05-01 00:00:00
Show Boat,c,6.9,11000000,1951-07-13 00:00:00
Show Boat,nce,6.9,11000000,1951-07-13 00:00:00
Redemption Road,a,4.7,0,2011-08-26 00:00:00
The Calling,ller,5.6,0,2014-08-05 00:00:00
The Brave Little Toaster,asy,6.7,0,1987-07-09 00:00:00
The Brave Little Toaster,nture,6.7,0,1987-07-09 00:00:00
The Brave Little Toaster,ation,6.7,0,1987-07-09 00:00:00
The Brave Little Toaster,dy,6.7,0,1987-07-09 00:00:00
The Brave Little Toaster,ly,6.7,0,1987-07-09 00:00:00
The Brave Little Toaster,c,6.7,0,1987-07-09 00:00:00
Fantasia,ation,7.2,83320000,1940-11-13 00:00:00
Fantasia,ly,7.2,83320000,1940-11-13 00:00:00
Fantasia,c,7.2,83320000,1940-11-13 00:00:00
8 Days,ller,0.0,0,2014-06-15 00:00:00
8 Days,a,0.0,0,2014-06-15 00:00:00
Friday the 13th Part III,or,5.7,36690067,1982-08-13 00:00:00
Friday the 13th Part III,ller,5.7,36690067,1982-08-13 00:00:00
Friday the 13th: A New Beginning,or,5.1,21930418,1985-03-22 00:00:00
Friday the 13th: A New Beginning,ller,5.1,21930418,1985-03-22 00:00:00
The Last Sin Eater,a,6.2,0,2007-02-09 00:00:00
Do You Believe?,asy,6.6,0,2015-03-20 00:00:00
Do You Believe?,a,6.6,0,2015-03-20 00:00:00
Impact Point,ller,5.7,0,2008-06-13 00:00:00
Impact Point,nce,5.7,0,2008-06-13 00:00:00
The Valley of Decision,a,5.8,9132000,1945-06-01 00:00:00
Eden,ller,5.6,0,2015-10-22 00:00:00
Eden,a,5.6,0,2015-10-22 00:00:00
Chicken Tikka Masala,dy,3.5,0,2005-04-22 00:00:00
Chicken Tikka Masala,nce,3.5,0,2005-04-22 00:00:00
Chicken Tikka Masala,ign,3.5,0,2005-04-22 00:00:00
There's Always Woodstock,nce,5.4,0,2014-11-14 00:00:00
There's Always Woodstock,dy,5.4,0,2014-11-14 00:00:00
There's Always Woodstock,c,5.4,0,2014-11-14 00:00:00
Jack Brooks: Monster Slayer,on,5.7,0,2007-10-09 00:00:00
Jack Brooks: Monster Slayer,dy,5.7,0,2007-10-09 00:00:00
Jack Brooks: Monster Slayer,or,5.7,0,2007-10-09 00:00:00
The Best Years of Our Lives,a,7.6,23650000,1946-12-25 00:00:00
The Best Years of Our Lives,ory,7.6,23650000,1946-12-25 00:00:00
The Best Years of Our Lives,nce,7.6,23650000,1946-12-25 00:00:00
Bully,e,6.7,480811,2001-06-15 00:00:00
Bully,a,6.7,480811,2001-06-15 00:00:00
Elling,dy,7.0,0,2001-03-16 00:00:00
Elling,a,7.0,0,2001-03-16 00:00:00
Mi America,a,0.0,3330,2015-10-16 00:00:00
Mi America,e,0.0,3330,2015-10-16 00:00:00
[REC],or,7.1,30448000,2007-04-10 00:00:00
[REC],ery,7.1,30448000,2007-04-10 00:00:00
Lies in Plain Sight,a,4.5,0,2010-10-03 00:00:00
Lies in Plain Sight,ery,4.5,0,2010-10-03 00:00:00
Lies in Plain Sight,ller,4.5,0,2010-10-03 00:00:00
Containment,ller,5.1,0,2015-07-09 00:00:00
Containment,or,5.1,0,2015-07-09 00:00:00
Containment,nce Fiction,5.1,0,2015-07-09 00:00:00
The Timber,nture,4.1,0,2015-02-27 00:00:00
The Timber,a,4.1,0,2015-02-27 00:00:00
The Timber,ern,4.1,0,2015-02-27 00:00:00
From Russia with Love,on,6.9,78898765,1963-10-11 00:00:00
From Russia with Love,ller,6.9,78898765,1963-10-11 00:00:00
From Russia with Love,nture,6.9,78898765,1963-10-11 00:00:00
The Toxic Avenger Part II,dy,5.3,0,1989-02-24 00:00:00
The Toxic Avenger Part II,or,5.3,0,1989-02-24 00:00:00
The Toxic Avenger Part II,on,5.3,0,1989-02-24 00:00:00
Sleeper,dy,7.0,18344729,1973-12-17 00:00:00
Sleeper,nce,7.0,18344729,1973-12-17 00:00:00
Sleeper,nce Fiction,7.0,18344729,1973-12-17 00:00:00
It Follows,or,6.6,14674076,2015-02-04 00:00:00
It Follows,ller,6.6,14674076,2015-02-04 00:00:00
Everything You Always Wanted to Know About Sex *But Were Afraid to Ask,dy,6.6,18016290,1972-08-06 00:00:00
To Kill a Mockingbird,e,8.0,13129846,1962-12-25 00:00:00
To Kill a Mockingbird,a,8.0,13129846,1962-12-25 00:00:00
Mad Max 2: The Road Warrior,nture,7.3,24600832,1981-12-24 00:00:00
Mad Max 2: The Road Warrior,on,7.3,24600832,1981-12-24 00:00:00
Mad Max 2: The Road Warrior,ller,7.3,24600832,1981-12-24 00:00:00
Mad Max 2: The Road Warrior,nce Fiction,7.3,24600832,1981-12-24 00:00:00
The Legend of Drunken Master,on,7.2,0,1994-02-03 00:00:00
The Legend of Drunken Master,dy,7.2,0,1994-02-03 00:00:00
Boys Don't Cry,e,7.2,11540607,1999-09-02 00:00:00
Boys Don't Cry,a,7.2,11540607,1999-09-02 00:00:00
Silent House,or,5.2,13101672,2011-01-21 00:00:00
Silent House,ery,5.2,13101672,2011-01-21 00:00:00
The Lives of Others,a,7.9,70000000,2006-03-15 00:00:00
The Lives of Others,ller,7.9,70000000,2006-03-15 00:00:00
